card_transaction_id,card_id,transaction_date,amount_inr,merchant,txn_type
20000428,7000014,2025-02-11,416.49,Flipkart,FEE
20000429,7000014,2023-03-04,74419.85,Myntra,REFUND
20000430,7000014,2024-03-08,167727.04,Local Store,FEE
20000431,7000014,2024-11-14,66339.63,BigBasket,REFUND
20000432,7000014,2024-01-14,47114.67,Uber,REFUND
20000433,7000014,2024-05-23,28292.74,Myntra,FEE
20000434,7000014,2025-06-21,134393.08,Uber,FEE
20000435,7000014,2024-12-22,113165.61,Flipkart,PURCHASE
20000436,7000014,2023-08-07,136037.04,Flipkart,FEE
20000437,7000014,2024-12-07,40825.9,Myntra,PURCHASE
20000438,7000014,2024-08-13,157004.51,Myntra,FEE
20000439,7000014,2024-11-07,116836.51,Myntra,FEE
20000440,7000014,2024-12-12,151714.92,BigBasket,REFUND
20000441,7000014,2024-12-23,6810.31,Zomato,REFUND
20000442,7000014,2023-06-08,116180.47,Amazon,PURCHASE
20000443,7000014,2024-03-25,127524.13,Swiggy,PURCHASE
20000444,7000014,2024-10-24,158506.95,Uber,PURCHASE
20000445,7000014,2024-11-10,146603.37,Amazon,REFUND
20000446,7000014,2023-12-09,100708.33,Local Store,PURCHASE
20000447,7000014,2025-04-16,138480.26,Swiggy,PURCHASE
20000448,7000014,2025-08-09,22855.6,Myntra,REFUND
20000449,7000014,2023-05-12,114566.3,Amazon,REFUND
20000450,7000014,2025-08-21,167404.37,Amazon,PURCHASE
20000451,7000014,2023-12-28,156042.37,BigBasket,FEE
20000452,7000014,2023-09-16,61060.41,Uber,REFUND
20000453,7000014,2023-05-16,59997.4,Zomato,FEE
20000454,7000014,2024-08-19,30065.83,Flipkart,CASH_WITHDRAWAL
20000455,7000014,2025-08-31,198182.74,Amazon,FEE
20000456,7000014,2023-02-15,116775.14,Myntra,REFUND
20000457,7000014,2023-08-16,150523.83,Zomato,REFUND
20000458,7000014,2023-07-16,76851.39,BigBasket,CASH_WITHDRAWAL
20000459,7000014,2025-09-21,74269.88,Amazon,CASH_WITHDRAWAL
20000460,7000014,2025-09-19,66511.85,Flipkart,PURCHASE
20000461,7000014,2025-09-22,149572.57,Flipkart,PURCHASE
20000462,7000014,2025-02-03,63725.81,BigBasket,FEE
20000463,7000014,2025-06-29,47085.71,Swiggy,CASH_WITHDRAWAL
20000464,7000014,2024-10-12,20228.13,Uber,REFUND
20000465,7000014,2024-10-24,48326.58,Amazon,REFUND
20000466,7000014,2025-05-12,133737.88,Swiggy,CASH_WITHDRAWAL
20000467,7000014,2023-03-24,138549.08,Flipkart,PURCHASE
20000468,7000014,2025-04-18,169428.45,Local Store,FEE
20000469,7000014,2024-11-03,10145.84,BigBasket,PURCHASE
20000470,7000014,2023-06-19,49128.09,BigBasket,CASH_WITHDRAWAL
20000471,7000014,2024-09-26,7624.6,Zomato,PURCHASE
20000472,7000015,2023-06-25,112814.06,Local Store,PURCHASE
20000473,7000015,2025-07-26,98160.19,Myntra,FEE
20000474,7000015,2023-09-07,127546.85,Flipkart,REFUND
20000475,7000015,2024-08-08,199579.68,Uber,PURCHASE
20000476,7000015,2024-07-25,194812.25,Zomato,CASH_WITHDRAWAL
20000477,7000015,2024-03-29,169166.84,Amazon,CASH_WITHDRAWAL
20000478,7000015,2025-06-30,114054.29,Local Store,PURCHASE
20000479,7000015,2024-08-30,70357.73,Flipkart,PURCHASE
20000480,7000015,2025-05-24,91714.18,Local Store,REFUND
20000481,7000015,2025-06-04,126869.32,Uber,FEE
20000482,7000015,2024-08-05,10419.01,Flipkart,FEE
20000483,7000015,2023-03-04,129055.86,Myntra,FEE
20000484,7000015,2024-04-17,179011.95,Zomato,CASH_WITHDRAWAL
20000485,7000015,2025-04-25,136252.72,BigBasket,REFUND
20000486,7000015,2024-04-28,26001.92,Myntra,CASH_WITHDRAWAL
20000487,7000015,2024-06-15,28943.94,BigBasket,CASH_WITHDRAWAL
20000488,7000015,2025-04-30,9828.43,Amazon,REFUND
20000489,7000015,2023-02-02,85409.22,Amazon,PURCHASE
20000490,7000015,2023-02-08,155344.72,Zomato,PURCHASE
20000491,7000015,2025-12-07,161367.32,Amazon,PURCHASE
20000492,7000015,2023-10-13,184160.11,BigBasket,PURCHASE
20000493,7000015,2025-02-22,135426.28,Local Store,PURCHASE
20000494,7000015,2024-01-18,164773.32,BigBasket,PURCHASE
20000495,7000015,2025-07-19,111693.5,Uber,CASH_WITHDRAWAL
20000496,7000015,2023-10-03,123697.87,BigBasket,REFUND
20000497,7000015,2023-11-07,137257.52,Uber,CASH_WITHDRAWAL
20000498,7000015,2023-11-02,54217.72,Local Store,PURCHASE
20000499,7000015,2023-02-26,145636.85,Myntra,REFUND
20000500,7000015,2024-04-15,76965.83,Myntra,REFUND
20000501,7000015,2025-06-04,174273.91,Local Store,PURCHASE
20000502,7000015,2025-07-29,137706.65,Zomato,REFUND
20000503,7000015,2023-12-29,123515.21,Amazon,PURCHASE
20000504,7000015,2023-12-23,35316.63,Myntra,CASH_WITHDRAWAL
20000505,7000015,2023-02-10,58043.94,Local Store,CASH_WITHDRAWAL
20000506,7000015,2023-02-25,177623.69,Swiggy,CASH_WITHDRAWAL
20000507,7000015,2024-11-02,50128.91,Flipkart,FEE
20000508,7000015,2025-07-23,172822.13,Uber,REFUND
20000509,7000015,2024-06-16,71511.49,Amazon,REFUND
20000510,7000015,2023-01-22,84501.69,Amazon,REFUND
20000511,7000015,2023-04-18,88283.35,Uber,FEE
20000512,7000016,2025-05-10,136213.52,Local Store,CASH_WITHDRAWAL
20000513,7000016,2025-05-02,94783.62,BigBasket,FEE
20000514,7000016,2024-08-06,179782.45,Flipkart,PURCHASE
20000515,7000016,2025-03-01,75938.51,Myntra,PURCHASE
20000516,7000016,2023-03-22,21890.9,Myntra,REFUND
20000517,7000016,2024-01-18,164810.31,Local Store,REFUND
20000518,7000016,2023-06-22,138327.94,Zomato,REFUND
20000519,7000016,2024-11-16,121549.72,Zomato,FEE
20000520,7000016,2025-09-28,165232.13,BigBasket,REFUND
20000521,7000016,2025-09-20,154276.07,Zomato,PURCHASE
20000522,7000016,2024-07-25,164996.06,Uber,PURCHASE
20000523,7000016,2023-08-27,174456.93,Flipkart,CASH_WITHDRAWAL
20000524,7000016,2025-04-12,186704.48,Amazon,REFUND
20000525,7000016,2025-10-14,96832.36,Amazon,PURCHASE
20000526,7000016,2025-05-02,53531.98,BigBasket,FEE
20000527,7000016,2024-03-24,119991.14,Local Store,REFUND
20000528,7000016,2024-03-28,4549.86,Swiggy,CASH_WITHDRAWAL
20000529,7000016,2025-06-16,135371.53,Swiggy,CASH_WITHDRAWAL
20000530,7000016,2023-02-05,70039.05,Myntra,CASH_WITHDRAWAL
20000531,7000016,2024-09-06,43216.44,Flipkart,PURCHASE
20000532,7000016,2023-10-22,57978.72,Local Store,REFUND
20000533,7000016,2023-05-09,144394.06,Uber,REFUND
20000534,7000016,2023-03-02,35179.0,BigBasket,FEE
20000535,7000016,2025-10-29,77690.81,Local Store,CASH_WITHDRAWAL
20000536,7000016,2025-05-31,181803.26,BigBasket,PURCHASE
20000537,7000016,2025-02-20,105334.83,Myntra,CASH_WITHDRAWAL
20000538,7000016,2024-10-31,106689.57,Amazon,CASH_WITHDRAWAL
20000539,7000016,2025-02-02,52899.42,Local Store,CASH_WITHDRAWAL
20000540,7000016,2024-02-17,61472.13,Swiggy,REFUND
20000541,7000016,2025-03-20,152265.2,Uber,CASH_WITHDRAWAL
20000542,7000016,2025-06-06,167417.23,Swiggy,REFUND
20000543,7000016,2025-02-27,145716.6,Local Store,FEE
20000544,7000016,2023-02-22,144599.38,Amazon,FEE
20000545,7000016,2023-02-25,104910.8,Uber,REFUND
20000546,7000016,2023-01-21,158180.97,Amazon,FEE
20000547,7000016,2024-10-01,189631.23,Flipkart,PURCHASE
20000548,7000016,2025-10-20,120342.91,BigBasket,FEE
20000549,7000016,2023-02-27,124781.56,Zomato,REFUND
20000550,7000016,2023-04-12,146502.11,BigBasket,CASH_WITHDRAWAL
20000551,7000016,2023-05-07,140002.96,Amazon,REFUND
20000552,7000016,2023-08-30,899.61,Amazon,FEE
20000553,7000017,2024-07-10,184692.32,Uber,FEE
20000554,7000017,2023-07-16,85276.14,BigBasket,REFUND
20000555,7000017,2023-09-15,130563.73,Flipkart,CASH_WITHDRAWAL
20000556,7000017,2023-08-16,117511.4,BigBasket,CASH_WITHDRAWAL
20000557,7000017,2025-03-01,6152.75,Local Store,CASH_WITHDRAWAL
20000558,7000017,2025-04-08,150382.54,Uber,REFUND
20000559,7000017,2025-01-11,149067.79,Uber,REFUND
20000560,7000017,2023-06-12,98058.49,Amazon,REFUND
20000561,7000017,2024-06-16,179044.27,Swiggy,PURCHASE
20000562,7000017,2023-04-12,50143.46,Swiggy,CASH_WITHDRAWAL
20000563,7000017,2024-03-23,193452.32,Zomato,CASH_WITHDRAWAL
20000564,7000017,2024-04-29,62602.93,BigBasket,FEE
20000565,7000017,2025-06-15,191556.29,Flipkart,PURCHASE
20000566,7000017,2023-06-12,87664.81,Amazon,FEE
20000567,7000017,2025-09-04,143461.5,Swiggy,PURCHASE
20000568,7000017,2024-03-26,76608.55,BigBasket,PURCHASE
20000569,7000017,2025-07-12,107145.5,Flipkart,PURCHASE
20000570,7000017,2024-05-20,127289.62,Flipkart,REFUND
20000571,7000017,2023-05-30,25838.8,Swiggy,CASH_WITHDRAWAL
20000572,7000017,2023-09-21,71003.96,Swiggy,PURCHASE
20000573,7000017,2023-09-01,40524.14,Amazon,CASH_WITHDRAWAL
20000574,7000017,2024-10-14,29517.71,Flipkart,FEE
20000575,7000017,2025-03-01,30673.14,Zomato,FEE
20000576,7000017,2023-01-21,7947.32,Flipkart,FEE
20000577,7000017,2023-10-16,7621.41,Flipkart,FEE
20000578,7000017,2024-08-19,93304.91,Zomato,CASH_WITHDRAWAL
20000579,7000017,2023-02-27,2663.55,Zomato,REFUND
20000580,7000017,2024-06-26,13066.09,Flipkart,CASH_WITHDRAWAL
20000581,7000017,2024-10-10,25952.32,Myntra,FEE
20000582,7000017,2024-06-17,22001.51,Myntra,REFUND
20000583,7000017,2025-08-18,107409.34,Local Store,CASH_WITHDRAWAL
20000584,7000017,2025-12-14,24365.74,Zomato,REFUND
20000585,7000017,2024-02-17,155193.62,Local Store,FEE
20000586,7000017,2024-11-05,182055.32,BigBasket,REFUND
20000587,7000017,2025-03-07,130411.59,Uber,PURCHASE
20000588,7000017,2024-12-17,148182.4,Local Store,REFUND
20000589,7000017,2025-03-10,177925.29,BigBasket,FEE
20000590,7000017,2024-05-27,75505.7,Myntra,PURCHASE
20000591,7000017,2025-04-21,125805.38,Flipkart,CASH_WITHDRAWAL
20000592,7000017,2023-10-23,114577.73,Myntra,PURCHASE
20000593,7000017,2024-07-08,187198.49,BigBasket,REFUND
20000594,7000017,2023-06-03,181073.67,Myntra,FEE
20000595,7000017,2025-07-10,1246.33,Zomato,CASH_WITHDRAWAL
20000596,7000017,2024-05-06,37537.79,Myntra,CASH_WITHDRAWAL
20000597,7000017,2023-06-28,157856.93,Swiggy,REFUND
20000598,7000017,2024-11-30,57330.34,Swiggy,PURCHASE
20000599,7000017,2024-06-23,136871.07,Zomato,CASH_WITHDRAWAL
20000600,7000017,2025-06-17,8901.42,BigBasket,CASH_WITHDRAWAL
20000601,7000017,2023-01-25,45675.87,Swiggy,PURCHASE
20000602,7000017,2023-11-01,68426.76,Flipkart,PURCHASE
20000603,7000017,2024-08-25,44521.87,BigBasket,CASH_WITHDRAWAL
20000604,7000017,2024-07-08,54966.75,BigBasket,FEE
20000605,7000017,2024-04-26,149796.74,BigBasket,FEE
20000606,7000017,2025-07-24,113200.98,Local Store,REFUND
20000607,7000017,2024-10-27,195242.8,Swiggy,CASH_WITHDRAWAL
20000608,7000018,2024-03-28,82195.81,Swiggy,PURCHASE
20000609,7000018,2025-01-14,22115.16,Myntra,REFUND
20000610,7000018,2025-03-20,125632.25,Flipkart,REFUND
20000611,7000018,2023-09-30,59069.86,Myntra,FEE
20000612,7000018,2024-07-07,93858.8,Uber,CASH_WITHDRAWAL
20000613,7000018,2023-06-08,192168.54,Zomato,CASH_WITHDRAWAL
20000614,7000018,2025-04-05,110617.58,Myntra,REFUND
20000615,7000018,2024-12-13,189872.23,Uber,CASH_WITHDRAWAL
20000616,7000018,2024-10-12,185214.06,Flipkart,CASH_WITHDRAWAL
20000617,7000018,2023-07-07,87175.58,Zomato,CASH_WITHDRAWAL
20000618,7000018,2025-03-13,168581.01,BigBasket,FEE
20000619,7000018,2024-10-05,56678.44,Myntra,REFUND
20000620,7000018,2024-04-23,164514.07,Swiggy,PURCHASE
20000621,7000018,2025-08-13,16010.03,BigBasket,CASH_WITHDRAWAL
20000622,7000018,2024-03-23,167732.47,Amazon,CASH_WITHDRAWAL
20000623,7000018,2025-07-17,43030.35,Flipkart,CASH_WITHDRAWAL
20000624,7000018,2024-05-11,105258.08,Zomato,PURCHASE
20000625,7000018,2025-01-26,177295.14,Myntra,REFUND
20000626,7000018,2023-07-06,83617.58,Uber,PURCHASE
20000627,7000018,2023-09-30,189323.94,Local Store,CASH_WITHDRAWAL
20000628,7000018,2025-11-11,77217.81,Amazon,CASH_WITHDRAWAL
20000629,7000018,2023-03-07,28222.1,Uber,PURCHASE
20000630,7000018,2025-12-10,65479.47,Amazon,CASH_WITHDRAWAL
20000631,7000018,2025-07-15,77687.82,Myntra,CASH_WITHDRAWAL
20000632,7000018,2024-09-06,195308.16,Flipkart,CASH_WITHDRAWAL
20000633,7000018,2025-07-26,82847.71,Flipkart,CASH_WITHDRAWAL
20000634,7000018,2023-03-07,167929.1,Zomato,CASH_WITHDRAWAL
20000635,7000018,2025-01-01,151705.17,Local Store,FEE
20000636,7000018,2023-04-02,123728.99,Local Store,REFUND
20000637,7000018,2025-09-30,77806.93,Amazon,FEE
20000638,7000018,2026-01-16,2819.61,Swiggy,CASH_WITHDRAWAL
20000639,7000018,2023-07-15,44030.57,Zomato,CASH_WITHDRAWAL
20000640,7000018,2026-01-18,186835.72,Amazon,REFUND
20000641,7000018,2024-08-08,15462.02,Swiggy,REFUND
20000642,7000018,2023-05-12,66124.16,Local Store,PURCHASE
20000643,7000018,2024-01-21,38614.16,Local Store,PURCHASE
20000644,7000018,2023-12-01,92424.72,Local Store,FEE
20000645,7000018,2024-10-24,80592.65,BigBasket,FEE
20000646,7000018,2024-09-22,57656.32,Myntra,PURCHASE
20000647,7000018,2023-01-27,2060.28,Flipkart,CASH_WITHDRAWAL
20000648,7000019,2025-03-22,64177.43,Swiggy,REFUND
20000649,7000019,2024-09-14,18852.67,Local Store,FEE
20000650,7000019,2024-09-13,111186.4,Swiggy,PURCHASE
20000651,7000019,2023-05-09,174949.04,Amazon,CASH_WITHDRAWAL
20000652,7000019,2025-05-28,180727.5,Swiggy,CASH_WITHDRAWAL
20000653,7000019,2024-01-07,117868.9,Flipkart,REFUND
20000654,7000019,2025-07-25,105659.81,Myntra,CASH_WITHDRAWAL
20000655,7000019,2025-02-08,99715.38,Myntra,PURCHASE
20000656,7000019,2023-04-17,108412.98,Amazon,PURCHASE
20000657,7000019,2023-08-07,80246.04,Myntra,CASH_WITHDRAWAL
20000658,7000019,2023-12-27,77782.33,Uber,CASH_WITHDRAWAL
20000659,7000020,2024-06-01,43219.46,Myntra,CASH_WITHDRAWAL
20000660,7000020,2024-08-08,10869.79,Flipkart,PURCHASE
20000661,7000020,2025-06-30,148846.68,Swiggy,PURCHASE
20000662,7000020,2025-06-09,176847.19,Zomato,CASH_WITHDRAWAL
20000663,7000020,2025-12-24,181830.18,Swiggy,FEE
20000664,7000020,2024-07-28,38468.26,Uber,FEE
20000665,7000020,2024-09-27,140471.42,Amazon,FEE
20000666,7000020,2023-04-10,98645.68,Zomato,PURCHASE
20000667,7000020,2025-10-11,137669.5,Amazon,REFUND
20000668,7000020,2024-12-01,71382.38,Amazon,PURCHASE
20000669,7000020,2023-05-28,60712.95,Flipkart,CASH_WITHDRAWAL
20000670,7000020,2024-10-09,84960.76,Swiggy,FEE
20000671,7000020,2025-03-08,90883.64,BigBasket,PURCHASE
20000672,7000020,2023-09-24,196341.38,Swiggy,REFUND
20000673,7000020,2025-08-09,193190.32,Flipkart,REFUND
20000674,7000020,2023-03-05,114160.86,Swiggy,FEE
20000675,7000020,2025-02-01,115104.61,Amazon,FEE
20000676,7000020,2024-11-11,84916.83,Uber,CASH_WITHDRAWAL
20000677,7000020,2025-09-24,79260.5,Uber,FEE
20000678,7000020,2023-10-17,129443.59,Uber,REFUND
20000679,7000021,2024-12-06,80270.76,Amazon,REFUND
20000680,7000021,2025-03-18,62156.71,Myntra,CASH_WITHDRAWAL
20000681,7000021,2024-05-12,132542.96,Zomato,CASH_WITHDRAWAL
20000682,7000021,2023-06-02,82618.02,Uber,REFUND
20000683,7000021,2024-03-15,64086.81,Swiggy,CASH_WITHDRAWAL
20000684,7000021,2025-01-31,172712.85,BigBasket,CASH_WITHDRAWAL
20000685,7000021,2023-05-20,73416.18,BigBasket,REFUND
20000686,7000021,2023-05-22,122810.9,Zomato,REFUND
20000687,7000021,2026-01-05,86692.48,Local Store,PURCHASE
20000688,7000021,2024-09-30,32995.53,BigBasket,CASH_WITHDRAWAL
20000689,7000021,2023-04-23,142045.83,Zomato,FEE
20000690,7000021,2023-02-09,89613.64,Uber,REFUND
20000691,7000021,2025-12-22,22807.85,Uber,CASH_WITHDRAWAL
20000692,7000021,2025-08-21,122970.77,BigBasket,PURCHASE
20000693,7000021,2023-03-30,40715.68,Swiggy,CASH_WITHDRAWAL
20000694,7000021,2025-07-26,193783.48,Zomato,REFUND
20000695,7000021,2023-09-21,100760.28,Myntra,CASH_WITHDRAWAL
20000696,7000021,2023-07-17,71777.09,Swiggy,PURCHASE
20000697,7000021,2025-06-10,105109.09,Flipkart,PURCHASE
20000698,7000021,2024-03-03,123229.98,Uber,PURCHASE
20000699,7000021,2024-04-12,164428.14,Myntra,CASH_WITHDRAWAL
20000700,7000021,2023-12-20,165416.92,Zomato,CASH_WITHDRAWAL
20000701,7000021,2024-08-11,154824.22,Flipkart,REFUND
20000702,7000021,2024-03-22,6679.13,Zomato,FEE
20000703,7000021,2025-12-24,35076.66,BigBasket,PURCHASE
20000704,7000021,2024-05-01,71253.96,Local Store,REFUND
20000705,7000021,2024-06-13,126545.55,Flipkart,REFUND
20000706,7000021,2024-09-16,79237.44,Uber,CASH_WITHDRAWAL
20000707,7000021,2023-12-02,168014.3,Flipkart,REFUND
20000708,7000021,2024-08-09,70048.97,Local Store,CASH_WITHDRAWAL
20000709,7000021,2024-05-08,57428.26,Uber,REFUND
20000710,7000021,2025-04-11,51542.45,Myntra,FEE
20000711,7000021,2024-07-09,51313.57,Local Store,FEE
20000712,7000021,2025-04-26,46177.9,Amazon,CASH_WITHDRAWAL
20000713,7000021,2023-04-28,113389.84,Zomato,CASH_WITHDRAWAL
20000714,7000021,2023-09-23,133820.37,Myntra,REFUND
20000715,7000021,2025-03-11,122067.77,BigBasket,REFUND
20000716,7000021,2025-08-20,49917.08,Amazon,CASH_WITHDRAWAL
20000717,7000021,2024-12-27,69821.78,Uber,CASH_WITHDRAWAL
20000718,7000021,2023-03-02,50939.64,Uber,FEE
20000719,7000021,2023-12-21,92837.12,Local Store,REFUND
20000720,7000021,2025-03-20,7537.49,BigBasket,CASH_WITHDRAWAL
20000721,7000021,2024-03-09,112641.4,Myntra,FEE
20000722,7000021,2023-08-22,169126.2,Swiggy,FEE
20000723,7000021,2023-12-17,17553.05,Myntra,CASH_WITHDRAWAL
20000724,7000021,2025-10-16,135627.6,BigBasket,REFUND
20000725,7000021,2025-01-29,110334.32,Amazon,CASH_WITHDRAWAL
20000726,7000021,2023-06-19,171711.79,Uber,CASH_WITHDRAWAL
20000727,7000021,2025-10-12,64289.35,Swiggy,CASH_WITHDRAWAL
20000728,7000021,2025-05-09,84716.94,Amazon,FEE
20000729,7000021,2023-02-05,24354.25,Myntra,CASH_WITHDRAWAL
20000730,7000021,2023-04-30,194980.66,Uber,FEE
20000731,7000021,2024-10-12,4569.5,Amazon,FEE
20000732,7000021,2024-10-18,20712.8,Flipkart,CASH_WITHDRAWAL
20000733,7000021,2025-09-18,139037.42,Amazon,CASH_WITHDRAWAL
20000734,7000021,2023-05-23,145545.78,Uber,PURCHASE
20000735,7000021,2025-01-27,146031.25,Myntra,FEE
20000736,7000021,2024-11-10,189404.32,Flipkart,REFUND
20000737,7000022,2024-04-17,10229.97,Myntra,REFUND
20000738,7000022,2024-11-15,131736.48,Uber,CASH_WITHDRAWAL
20000739,7000022,2024-07-22,109296.7,Swiggy,FEE
20000740,7000022,2025-10-12,134107.41,Myntra,REFUND
20000741,7000022,2024-10-28,83884.57,Local Store,PURCHASE
20000742,7000022,2023-06-23,34030.4,BigBasket,FEE
20000743,7000022,2025-12-01,125613.14,BigBasket,FEE
20000744,7000022,2025-07-20,82449.56,Zomato,PURCHASE
20000745,7000022,2024-02-15,46260.06,Myntra,CASH_WITHDRAWAL
20000746,7000022,2024-04-21,186724.3,Local Store,REFUND
20000747,7000022,2024-04-20,177440.7,Myntra,FEE
20000748,7000022,2025-07-19,95358.24,Uber,FEE
20000749,7000022,2025-07-02,17478.34,Local Store,CASH_WITHDRAWAL
20000750,7000022,2023-02-13,160354.66,Uber,CASH_WITHDRAWAL
20000751,7000022,2025-01-28,56705.53,Uber,REFUND
20000752,7000022,2024-03-31,41051.21,BigBasket,PURCHASE
20000753,7000022,2025-10-06,2180.61,Flipkart,REFUND
20000754,7000022,2025-07-19,195562.8,Local Store,REFUND
20000755,7000022,2025-05-10,184365.0,Zomato,PURCHASE
20000756,7000022,2023-05-06,88595.56,Local Store,PURCHASE
20000757,7000022,2025-04-14,136697.9,Amazon,REFUND
20000758,7000022,2025-02-28,98548.17,Myntra,REFUND
20000759,7000022,2025-10-06,76930.52,Zomato,FEE
20000760,7000022,2025-12-07,66824.43,Local Store,FEE
20000761,7000022,2024-08-08,71407.42,Myntra,REFUND
20000762,7000022,2024-12-21,18059.09,Myntra,CASH_WITHDRAWAL
20000763,7000022,2025-04-06,188997.98,Local Store,PURCHASE
20000764,7000022,2025-03-02,123358.43,Uber,REFUND
20000765,7000022,2023-12-16,146758.88,Myntra,FEE
20000766,7000022,2024-04-19,99949.49,Local Store,REFUND
20000767,7000022,2025-11-16,154137.3,BigBasket,PURCHASE
20000768,7000022,2023-04-20,94655.23,BigBasket,CASH_WITHDRAWAL
20000769,7000022,2023-05-03,128098.0,Flipkart,FEE
20000770,7000022,2023-03-16,13736.04,Flipkart,PURCHASE
20000771,7000022,2025-01-04,161768.73,Uber,PURCHASE
20000772,7000022,2025-11-30,95672.69,Zomato,REFUND
20000773,7000022,2025-06-24,57464.24,BigBasket,PURCHASE
20000774,7000022,2025-08-25,176002.18,Flipkart,REFUND
20000775,7000022,2023-10-29,172778.53,Flipkart,CASH_WITHDRAWAL
20000776,7000023,2024-03-22,3868.16,Amazon,CASH_WITHDRAWAL
20000777,7000023,2023-10-04,135022.02,Myntra,PURCHASE
20000778,7000023,2024-03-08,86542.12,Zomato,PURCHASE
20000779,7000023,2023-03-11,194669.26,Amazon,REFUND
20000780,7000023,2023-04-17,99613.15,Zomato,FEE
20000781,7000023,2024-02-20,174735.99,Flipkart,REFUND
20000782,7000023,2025-10-16,153204.41,Uber,FEE
20000783,7000023,2024-11-16,58567.43,Local Store,REFUND
20000784,7000023,2023-02-20,30301.02,Uber,REFUND
20000785,7000023,2023-10-10,193469.46,Local Store,FEE
20000786,7000024,2025-06-28,152915.88,Myntra,PURCHASE
20000787,7000024,2023-06-29,189258.77,Myntra,REFUND
20000788,7000024,2024-02-02,19767.53,BigBasket,REFUND
20000789,7000024,2024-08-08,104006.42,Zomato,FEE
20000790,7000024,2024-06-01,86351.96,BigBasket,FEE
20000791,7000024,2024-01-23,86091.14,Myntra,FEE
20000792,7000024,2023-08-13,64185.12,BigBasket,FEE
20000793,7000024,2024-11-04,4263.89,BigBasket,PURCHASE
20000794,7000024,2023-11-03,128419.96,Myntra,CASH_WITHDRAWAL
20000795,7000024,2023-07-16,160901.5,Myntra,REFUND
20000796,7000024,2025-04-01,16896.85,Flipkart,FEE
20000797,7000024,2023-12-22,82873.52,Flipkart,FEE
20000798,7000024,2024-11-27,60339.0,Local Store,FEE
20000799,7000024,2023-06-30,3382.68,Myntra,CASH_WITHDRAWAL
20000800,7000024,2023-04-10,193691.94,Amazon,FEE
20000801,7000024,2025-03-25,32051.11,Zomato,CASH_WITHDRAWAL
20000802,7000024,2024-09-17,60599.5,Flipkart,CASH_WITHDRAWAL
20000803,7000024,2024-03-08,5090.94,Zomato,REFUND
20000804,7000024,2025-01-15,81762.57,Myntra,CASH_WITHDRAWAL
20000805,7000024,2025-04-30,155808.49,Uber,PURCHASE
20000806,7000024,2023-10-30,93359.05,BigBasket,PURCHASE
20000807,7000024,2025-09-28,3793.18,Flipkart,REFUND
20000808,7000024,2025-05-23,16015.23,Amazon,FEE
20000809,7000024,2024-10-29,93778.13,BigBasket,FEE
20000810,7000024,2025-02-27,22682.03,BigBasket,PURCHASE
20000811,7000024,2024-01-28,121349.79,Flipkart,FEE
20000812,7000024,2023-11-11,65251.03,Zomato,CASH_WITHDRAWAL
20000813,7000024,2023-09-19,82783.99,Local Store,REFUND
20000814,7000024,2025-12-13,44303.33,Myntra,CASH_WITHDRAWAL
20000815,7000024,2025-04-06,126979.59,BigBasket,FEE
20000816,7000024,2025-12-11,117426.54,Zomato,PURCHASE
20000817,7000024,2024-08-17,47743.61,Swiggy,FEE
20000818,7000024,2025-09-01,48698.49,Local Store,FEE
20000819,7000024,2025-12-22,60423.57,Swiggy,CASH_WITHDRAWAL
20000820,7000024,2024-08-11,22788.87,Swiggy,REFUND
20000821,7000024,2023-10-07,99856.74,Myntra,FEE
20000822,7000024,2024-07-13,73749.0,Amazon,FEE
20000823,7000024,2023-07-28,173325.57,Flipkart,CASH_WITHDRAWAL
20000824,7000024,2024-04-19,89632.79,Uber,PURCHASE
20000825,7000024,2024-11-26,121967.09,Flipkart,FEE
