repayment_id,loan_id,due_date,paid_date,amount_inr,status
12000466,9000006,2023-12-23,2023-12-31,32199.02,PAID
12000467,9000006,2024-01-23,2024-01-30,32199.02,PAID
12000468,9000006,2024-02-23,2024-02-25,32199.02,PAID
12000469,9000006,2024-03-23,2024-03-23,32199.02,PAID
12000470,9000006,2024-04-23,2024-05-03,6575.79,PAID
12000471,9000006,2024-05-23,2024-05-24,32199.02,PAID
12000472,9000006,2024-06-23,2024-07-01,32199.02,PAID
12000473,9000006,2024-07-23,2024-08-03,32199.02,PAID
12000474,9000006,2024-08-23,2024-08-27,32199.02,PAID
12000475,9000006,2024-09-23,2024-10-06,32199.02,PAID
12000476,9000006,2024-10-23,2024-10-23,32199.02,PAID
12000477,9000006,2024-11-23,2024-11-24,32199.02,PAID
12000478,9000006,2024-12-23,2025-01-05,32199.02,PAID
12000479,9000006,2025-01-23,2025-01-24,32199.02,PAID
12000480,9000006,2025-02-23,2025-03-03,32199.02,PAID
12000481,9000006,2025-03-23,2025-03-29,32199.02,PAID
12000482,9000006,2025-04-23,2025-04-24,32199.02,PAID
12000483,9000006,2025-05-23,2025-05-26,32199.02,PAID
12000484,9000006,2025-06-23,2025-07-02,32199.02,PAID
12000485,9000006,2025-07-23,2025-08-05,32199.02,PAID
12000486,9000006,2025-08-23,2025-09-04,32199.02,PAID
12000487,9000006,2025-09-23,2025-10-01,32199.02,PAID
12000488,9000006,2025-10-23,2025-10-27,32199.02,PAID
12000489,9000006,2025-11-23,2025-11-26,32199.02,PAID
12000490,9000006,2025-12-23,2026-01-01,32199.02,PAID
12000491,9000006,2026-01-23,2026-02-02,32199.02,PAID
12000492,9000006,2026-02-23,2026-03-03,12344.4,PAID
12000493,9000006,2026-03-23,2026-04-03,32199.02,PAID
12000494,9000006,2026-04-23,2026-04-27,32199.02,PAID
12000495,9000006,2026-05-23,2026-05-25,32199.02,PAID
12000496,9000006,2026-06-23,2026-06-28,32199.02,PAID
12000497,9000006,2026-07-23,2026-07-24,32199.02,PAID
12000498,9000006,2026-08-23,2026-08-25,32199.02,PAID
12000499,9000006,2026-09-23,2026-10-02,32199.02,PAID
12000500,9000006,2026-10-23,2026-10-30,32199.02,PAID
12000501,9000006,2026-11-23,2026-12-07,32199.02,PAID
12000502,9000006,2026-12-23,2026-12-31,32199.02,PAID
12000503,9000006,2027-01-23,2027-01-23,32199.02,PAID
12000504,9000006,2027-02-23,2027-03-10,32199.02,PAID
12000505,9000006,2027-03-23,2027-04-02,32199.02,PAID
12000506,9000006,2027-04-23,2027-05-06,32199.02,PAID
12000507,9000006,2027-05-23,2027-06-05,32199.02,PAID
12000508,9000006,2027-06-23,2027-07-01,32199.02,PAID
12000509,9000006,2027-07-23,2027-07-29,32199.02,PAID
12000510,9000006,2027-08-23,2027-08-24,32199.02,PAID
12000511,9000006,2027-09-23,2027-09-25,32199.02,PAID
12000512,9000006,2027-10-23,2027-10-30,32199.02,PAID
12000513,9000006,2027-11-23,2027-12-06,32199.02,PAID
12000514,9000006,2027-12-23,2028-01-01,32199.02,PAID
12000515,9000006,2028-01-23,2028-01-24,32199.02,PAID
12000516,9000006,2028-02-23,2028-03-01,32199.02,PAID
12000517,9000006,2028-03-23,2028-03-29,32199.02,PAID
12000518,9000006,2028-04-23,2028-05-03,32199.02,PAID
12000519,9000006,2028-05-23,2028-05-27,32199.02,PAID
12000520,9000006,2028-06-23,2028-07-02,32199.02,PAID
12000521,9000006,2028-07-23,2028-08-05,32199.02,PAID
12000522,9000006,2028-08-23,2028-08-27,32199.02,PAID
12000523,9000006,2028-09-23,2028-09-23,9441.82,PAID
12000524,9000006,2028-10-23,2028-10-26,32199.02,PAID
12000525,9000006,2028-11-23,2028-11-25,32199.02,PAID
12000526,9000006,2028-12-23,2028-12-25,32199.02,PAID
12000527,9000006,2029-01-23,2029-01-23,32199.02,PAID
12000528,9000006,2029-02-23,2029-03-01,32199.02,PAID
12000529,9000006,2029-03-23,2029-04-07,32199.02,PAID
12000530,9000006,2029-04-23,2029-05-07,32199.02,PAID
12000531,9000006,2029-05-23,2029-05-31,32199.02,PAID
12000532,9000006,2029-06-23,2029-07-04,32199.02,PAID
12000533,9000006,2029-07-23,2029-07-28,32199.02,PAID
12000534,9000006,2029-08-23,2029-08-29,7449.61,PAID
12000535,9000006,2029-09-23,2029-09-30,32199.02,PAID
12000536,9000006,2029-10-23,2029-11-03,32199.02,PAID
12000537,9000006,2029-11-23,2029-11-30,32199.02,PAID
12000538,9000006,2029-12-23,2030-01-05,32199.02,PAID
12000539,9000006,2030-01-23,2030-02-03,32199.02,PAID
12000540,9000006,2030-02-23,2030-03-05,88821.53,PAID
12000541,9000006,2030-03-23,2030-03-31,12773.56,PAID
12000542,9000006,2030-04-23,2030-05-05,32199.02,PAID
12000543,9000006,2030-05-23,2030-05-25,32199.02,PAID
12000544,9000006,2030-06-23,2030-06-24,32199.02,PAID
12000545,9000006,2030-07-23,2030-07-28,63343.68,PAID
12000546,9000006,2030-08-23,2030-08-29,32199.02,PAID
12000547,9000006,2030-09-23,2030-09-24,32199.02,PAID
12000548,9000006,2030-10-23,2030-10-28,32199.02,PAID
12000549,9000006,2030-11-23,2030-12-05,32199.02,PAID
12000550,9000006,2030-12-23,2030-12-27,32199.02,PAID
12000551,9000006,2031-01-23,2031-01-31,54421.16,PAID
12000552,9000006,2031-02-23,2031-03-02,32199.02,PAID
12000553,9000006,2031-03-23,2031-03-27,32199.02,PAID
12000554,9000006,2031-04-23,2031-04-26,32199.02,PAID
12000555,9000006,2031-05-23,2031-05-27,32199.02,PAID
12000556,9000006,2031-06-23,2031-07-02,32199.02,PAID
12000557,9000006,2031-07-23,2031-07-28,32199.02,PAID
12000558,9000006,2031-08-23,2031-09-03,32199.02,PAID
12000559,9000006,2031-09-23,2031-09-28,32199.02,PAID
12000560,9000006,2031-10-23,2031-10-27,32199.02,PAID
12000561,9000006,2031-11-23,2031-11-28,32199.02,PAID
12000562,9000006,2031-12-23,2032-01-06,32199.02,PAID
12000563,9000006,2032-01-23,2032-02-04,32199.02,PAID
12000564,9000006,2032-02-23,2032-02-28,32199.02,PAID
12000565,9000006,2032-03-23,2032-04-05,32199.02,PAID
12000566,9000006,2032-04-23,2032-05-07,32199.02,PAID
12000567,9000006,2032-05-23,2032-05-28,32199.02,PAID
12000568,9000006,2032-06-23,2032-06-28,32199.02,PAID
12000569,9000006,2032-07-23,2032-08-02,32199.02,PAID
12000570,9000006,2032-08-23,2032-09-01,32199.02,PAID
12000571,9000006,2032-09-23,2032-10-06,32199.02,PAID
12000572,9000006,2032-10-23,2032-10-30,32199.02,PAID
12000573,9000006,2032-11-23,2032-12-02,32199.02,PAID
12000574,9000006,2032-12-23,2032-12-25,32199.02,PAID
12000575,9000006,2033-01-23,2033-01-28,32199.02,PAID
12000576,9000006,2033-02-23,2033-03-05,32199.02,PAID
12000577,9000007,2024-12-20,2024-12-20,76943.26,PAID
12000578,9000007,2025-01-20,2025-02-02,76943.26,PAID
12000579,9000007,2025-02-20,2025-03-02,76943.26,PAID
12000580,9000007,2025-03-20,2025-03-30,76943.26,PAID
12000581,9000007,2025-04-20,2025-05-04,76943.26,PAID
12000582,9000007,2025-05-20,2025-05-27,76943.26,PAID
12000583,9000007,2025-06-20,2025-06-23,76943.26,PAID
12000584,9000007,2025-07-20,2025-07-23,76943.26,PAID
12000585,9000007,2025-08-20,2025-08-23,76943.26,PAID
12000586,9000007,2025-09-20,2025-09-26,76943.26,PAID
12000587,9000007,2025-10-20,2025-11-02,76943.26,PAID
12000588,9000007,2025-11-20,2025-11-27,76943.26,PAID
12000589,9000007,2025-12-20,2025-12-26,76943.26,PAID
12000590,9000007,2026-01-20,2026-01-25,76943.26,PAID
12000591,9000007,2026-02-20,2026-02-22,76943.26,PAID
12000592,9000007,2026-03-20,2026-03-23,76943.26,PAID
12000593,9000007,2026-04-20,2026-04-23,76943.26,PAID
12000594,9000007,2026-05-20,2026-06-02,76943.26,PAID
12000595,9000007,2026-06-20,2026-06-28,76943.26,PAID
12000596,9000007,2026-07-20,2026-08-04,76943.26,PAID
12000597,9000007,2026-08-20,2026-09-03,76943.26,PAID
12000598,9000007,2026-09-20,2026-09-29,76943.26,PAID
12000599,9000007,2026-10-20,2026-11-02,129454.11,PAID
12000600,9000007,2026-11-20,2026-11-28,76943.26,PAID
12000601,9000007,2026-12-20,2026-12-28,76943.26,PAID
12000602,9000007,2027-01-20,2027-01-25,164535.65,PAID
12000603,9000007,2027-02-20,2027-02-22,76943.26,PAID
12000604,9000007,2027-03-20,2027-03-30,76943.26,PAID
12000605,9000007,2027-04-20,2027-04-21,76943.26,PAID
12000606,9000007,2027-05-20,2027-05-21,76943.26,PAID
12000607,9000007,2027-06-20,2027-06-27,76943.26,PAID
12000608,9000007,2027-07-20,2027-07-27,76943.26,PAID
12000609,9000007,2027-08-20,2027-08-26,76943.26,PAID
12000610,9000007,2027-09-20,2027-09-26,76943.26,PAID
12000611,9000007,2027-10-20,2027-10-27,229957.88,PAID
12000612,9000007,2027-11-20,2027-11-30,173188.32,PAID
12000613,9000007,2027-12-20,2027-12-25,76943.26,PAID
12000614,9000007,2028-01-20,2028-01-29,76943.26,PAID
12000615,9000007,2028-02-20,2028-02-26,76943.26,PAID
12000616,9000007,2028-03-20,2028-04-02,76943.26,PAID
12000617,9000007,2028-04-20,2028-04-30,76943.26,PAID
12000618,9000007,2028-05-20,2028-06-04,48332.65,PAID
12000619,9000007,2028-06-20,2028-07-02,76943.26,PAID
12000620,9000007,2028-07-20,2028-08-03,76943.26,PAID
12000621,9000007,2028-08-20,2028-08-22,76943.26,PAID
12000622,9000007,2028-09-20,2028-09-28,76943.26,PAID
12000623,9000007,2028-10-20,2028-10-21,76943.26,PAID
12000624,9000007,2028-11-20,2028-11-27,76943.26,PAID
12000625,9000007,2028-12-20,2028-12-23,76943.26,PAID
12000626,9000007,2029-01-20,2029-01-24,18328.7,PAID
12000627,9000007,2029-02-20,2029-03-03,48865.95,PAID
12000628,9000007,2029-03-20,2029-03-29,76943.26,PAID
12000629,9000007,2029-04-20,2029-04-28,190083.89,PAID
12000630,9000007,2029-05-20,2029-05-22,76943.26,PAID
12000631,9000007,2029-06-20,2029-06-28,76943.26,PAID
12000632,9000007,2029-07-20,2029-08-03,220457.27,PAID
12000633,9000007,2029-08-20,2029-08-20,76943.26,PAID
12000634,9000007,2029-09-20,2029-09-28,76943.26,PAID
12000635,9000007,2029-10-20,2029-10-30,76943.26,PAID
12000636,9000007,2029-11-20,2029-11-21,76943.26,PAID
12000637,9000007,2029-12-20,2029-12-22,76943.26,PAID
12000638,9000007,2030-01-20,2030-01-25,76943.26,PAID
12000639,9000007,2030-02-20,2030-02-28,76943.26,PAID
12000640,9000007,2030-03-20,2030-03-26,180119.34,PAID
12000641,9000007,2030-04-20,2030-05-01,76943.26,PAID
12000642,9000007,2030-05-20,2030-06-01,76943.26,PAID
12000643,9000007,2030-06-20,2030-07-02,76943.26,PAID
12000644,9000007,2030-07-20,2030-07-28,76943.26,PAID
12000645,9000007,2030-08-20,2030-08-26,76943.26,PAID
12000646,9000007,2030-09-20,2030-09-24,76943.26,PAID
12000647,9000007,2030-10-20,2030-11-03,76943.26,PAID
12000648,9000007,2030-11-20,2030-12-02,76943.26,PAID
12000649,9000007,2030-12-20,2030-12-29,76943.26,PAID
12000650,9000007,2031-01-20,2031-01-28,76943.26,PAID
12000651,9000007,2031-02-20,2031-03-01,76943.26,PAID
12000652,9000007,2031-03-20,2031-03-23,76943.26,PAID
12000653,9000007,2031-04-20,2031-05-05,76943.26,PAID
12000654,9000007,2031-05-20,2031-06-04,76943.26,PAID
12000655,9000007,2031-06-20,2031-06-22,76943.26,PAID
12000656,9000007,2031-07-20,2031-07-26,76943.26,PAID
12000657,9000007,2031-08-20,2031-08-20,76943.26,PAID
12000658,9000007,2031-09-20,2031-10-05,76943.26,PAID
12000659,9000007,2031-10-20,2031-10-24,76943.26,PAID
12000660,9000007,2031-11-20,2031-11-26,76943.26,PAID
12000661,9000007,2031-12-20,2031-12-21,76943.26,PAID
12000662,9000007,2032-01-20,2032-01-22,76943.26,PAID
12000663,9000007,2032-02-20,2032-02-20,76943.26,PAID
12000664,9000007,2032-03-20,2032-04-02,76943.26,PAID
12000665,9000007,2032-04-20,2032-04-23,76943.26,PAID
12000666,9000007,2032-05-20,2032-05-27,76943.26,PAID
12000667,9000007,2032-06-20,2032-06-21,76943.26,PAID
12000668,9000007,2032-07-20,2032-07-24,76943.26,PAID
12000669,9000007,2032-08-20,2032-08-26,76943.26,PAID
12000670,9000007,2032-09-20,2032-09-25,76943.26,PAID
12000671,9000007,2032-10-20,2032-10-23,76943.26,PAID
12000672,9000007,2032-11-20,2032-11-21,76943.26,PAID
12000673,9000007,2032-12-20,2032-12-25,76943.26,PAID
12000674,9000007,2033-01-20,2033-01-23,76943.26,PAID
12000675,9000007,2033-02-20,2033-02-28,76943.26,PAID
12000676,9000007,2033-03-20,2033-03-29,76943.26,PAID
12000677,9000007,2033-04-20,2033-05-01,76943.26,PAID
12000678,9000007,2033-05-20,2033-05-23,76943.26,PAID
12000679,9000007,2033-06-20,2033-06-23,76943.26,PAID
12000680,9000007,2033-07-20,2033-07-27,223609.9,PAID
12000681,9000007,2033-08-20,2033-08-24,76943.26,PAID
12000682,9000007,2033-09-20,2033-09-22,28984.71,PAID
12000683,9000007,2033-10-20,2033-10-21,76943.26,PAID
12000684,9000007,2033-11-20,2033-11-20,76943.26,PAID
12000685,9000007,2033-12-20,2033-12-31,76943.26,PAID
12000686,9000007,2034-01-20,2034-01-21,76943.26,PAID
12000687,9000007,2034-02-20,2034-03-03,76943.26,PAID
12000688,9000007,2034-03-20,2034-04-01,76943.26,PAID
12000689,9000007,2034-04-20,2034-04-24,76943.26,PAID
12000690,9000007,2034-05-20,2034-05-20,76943.26,PAID
12000691,9000007,2034-06-20,2034-06-26,76943.26,PAID
12000692,9000007,2034-07-20,2034-07-28,76943.26,PAID
12000693,9000007,2034-08-20,2034-09-02,76943.26,PAID
12000694,9000007,2034-09-20,2034-09-29,76943.26,PAID
12000695,9000007,2034-10-20,2034-11-04,76943.26,PAID
12000696,9000007,2034-11-20,2034-11-22,76943.26,PAID
12000697,9000008,2023-11-21,2023-11-21,224220.85,PAID
12000698,9000008,2023-12-21,2024-01-02,69963.84,PAID
12000699,9000008,2024-01-21,2024-01-28,224220.85,PAID
12000700,9000008,2024-02-21,2024-03-05,224220.85,PAID
12000701,9000008,2024-03-21,2024-03-28,224220.85,PAID
12000702,9000008,2024-04-21,2024-04-21,51532.4,PAID
12000703,9000008,2024-05-21,2024-05-27,224220.85,PAID
12000704,9000008,2024-06-21,2024-06-22,224220.85,PAID
12000705,9000008,2024-07-21,2024-07-24,519359.05,PAID
12000706,9000008,2024-08-21,2024-08-29,224220.85,PAID
12000707,9000008,2024-09-21,2024-10-05,224220.85,PAID
12000708,9000008,2024-10-21,2024-10-28,493290.51,PAID
12000709,9000009,2023-02-20,2023-03-01,313825.18,PAID
12000710,9000009,2023-03-20,2023-03-22,313825.18,PAID
12000711,9000009,2023-04-20,2023-04-26,313825.18,PAID
12000712,9000009,2023-05-20,2023-05-28,313825.18,PAID
12000713,9000009,2023-06-20,2023-07-05,313825.18,PAID
12000714,9000009,2023-07-20,2023-07-27,313825.18,PAID
12000715,9000009,2023-08-20,2023-08-22,313825.18,PAID
12000716,9000009,2023-09-20,2023-09-24,210908.43,PAID
12000717,9000009,2023-10-20,2023-10-22,313825.18,PAID
12000718,9000009,2023-11-20,2023-11-28,313825.18,PAID
12000719,9000009,2023-12-20,2024-01-02,313825.18,PAID
12000720,9000009,2024-01-20,2024-01-24,313825.18,PAID
12000721,9000009,2024-02-20,2024-02-28,313825.18,PAID
12000722,9000009,2024-03-20,2024-04-01,313825.18,PAID
12000723,9000009,2024-04-20,2024-04-24,313825.18,PAID
12000724,9000009,2024-05-20,2024-05-22,313825.18,PAID
12000725,9000009,2024-06-20,2024-06-29,644328.43,PAID
12000726,9000009,2024-07-20,2024-07-23,313825.18,PAID
12000727,9000009,2024-08-20,2024-08-30,313825.18,PAID
12000728,9000009,2024-09-20,2024-09-30,313825.18,PAID
12000729,9000009,2024-10-20,2024-10-23,313825.18,PAID
12000730,9000009,2024-11-20,2024-11-25,108028.19,PAID
12000731,9000009,2024-12-20,2024-12-28,261327.83,PAID
12000732,9000009,2025-01-20,2025-02-01,313825.18,PAID
12000733,9000009,2025-02-20,2025-02-28,313825.18,PAID
12000734,9000009,2025-03-20,2025-03-28,313825.18,PAID
12000735,9000009,2025-04-20,2025-04-26,313825.18,PAID
12000736,9000009,2025-05-20,2025-05-23,313825.18,PAID
12000737,9000009,2025-06-20,2025-06-22,313825.18,PAID
12000738,9000009,2025-07-20,2025-07-23,313825.18,PAID
12000739,9000009,2025-08-20,2025-08-23,313825.18,PAID
12000740,9000009,2025-09-20,2025-09-29,313825.18,PAID
12000741,9000009,2025-10-20,2025-10-20,313825.18,PAID
12000742,9000009,2025-11-20,2025-11-30,313825.18,PAID
12000743,9000009,2025-12-20,2025-12-21,313825.18,PAID
12000744,9000009,2026-01-20,2026-01-29,313825.18,PAID
12000745,9000010,2025-02-04,2025-02-07,146593.37,PAID
12000746,9000010,2025-03-04,2025-03-10,443986.69,PAID
12000747,9000010,2025-04-04,2025-04-07,443986.69,PAID
12000748,9000010,2025-05-04,2025-05-07,443986.69,PAID
12000749,9000010,2025-06-04,2025-06-19,443986.69,PAID
12000750,9000010,2025-07-04,2025-07-13,443986.69,PAID
12000751,9000010,2025-08-04,2025-08-10,443986.69,PAID
12000752,9000010,2025-09-04,2025-09-13,443986.69,PAID
12000753,9000010,2025-10-04,2025-10-10,443986.69,PAID
12000754,9000010,2025-11-04,2025-11-06,443986.69,PAID
12000755,9000010,2025-12-04,2025-12-07,443986.69,PAID
12000756,9000010,2026-01-04,2026-01-13,443986.69,PAID
12000757,9000011,2025-04-27,2025-05-11,105108.79,PAID
12000758,9000011,2025-05-27,2025-06-05,105108.79,PAID
12000759,9000011,2025-06-27,2025-07-05,77554.73,PAID
12000760,9000011,2025-07-27,2025-08-11,105108.79,PAID
12000761,9000011,2025-08-27,,0.0,MISSED
12000762,9000011,2025-09-27,2025-10-02,105108.79,PAID
12000763,9000011,2025-10-27,2025-11-03,105108.79,PAID
12000764,9000011,2025-11-27,,0.0,MISSED
12000765,9000011,2025-12-27,2026-01-10,105108.79,PAID
12000766,9000011,2026-01-27,,0.0,MISSED
12000767,9000011,2026-02-27,2026-03-02,105108.79,PAID
12000768,9000011,2026-03-27,2026-04-03,105108.79,PAID
12000769,9000012,2025-06-07,2025-06-19,56158.1,PAID
12000770,9000012,2025-07-07,2025-07-18,56158.1,PAID
12000771,9000012,2025-08-07,2025-08-20,56158.1,PAID
12000772,9000012,2025-09-07,2025-09-14,56158.1,PAID
12000773,9000012,2025-10-07,2025-10-08,56158.1,PAID
12000774,9000012,2025-11-07,2025-11-21,56158.1,PAID
12000775,9000012,2025-12-07,2025-12-12,56158.1,PAID
12000776,9000012,2026-01-07,2026-01-22,56158.1,PAID
12000777,9000012,2026-02-07,2026-02-11,56158.1,PAID
12000778,9000012,2026-03-07,2026-03-19,56158.1,PAID
12000779,9000012,2026-04-07,2026-04-15,56158.1,PAID
12000780,9000012,2026-05-07,2026-05-20,56158.1,PAID
12000781,9000012,2026-06-07,2026-06-21,21960.51,PAID
12000782,9000012,2026-07-07,2026-07-22,56158.1,PAID
12000783,9000012,2026-08-07,2026-08-10,56158.1,PAID
12000784,9000012,2026-09-07,2026-09-19,56158.1,PAID
12000785,9000012,2026-10-07,2026-10-07,125367.59,PAID
12000786,9000012,2026-11-07,2026-11-09,146381.89,PAID
12000787,9000012,2026-12-07,2026-12-07,56158.1,PAID
12000788,9000012,2027-01-07,2027-01-09,109478.02,PAID
12000789,9000012,2027-02-07,2027-02-09,56158.1,PAID
12000790,9000012,2027-03-07,2027-03-12,31131.79,PAID
12000791,9000012,2027-04-07,2027-04-13,56158.1,PAID
12000792,9000012,2027-05-07,2027-05-17,56158.1,PAID
12000793,9000013,2025-01-05,2025-01-14,7055.54,PAID
12000794,9000013,2025-02-05,2025-02-08,7055.54,PAID
12000795,9000013,2025-03-05,2025-03-12,7055.54,PAID
12000796,9000013,2025-04-05,2025-04-15,7055.54,PAID
12000797,9000013,2025-05-05,2025-05-20,7055.54,PAID
12000798,9000013,2025-06-05,2025-06-18,7055.54,PAID
12000799,9000013,2025-07-05,2025-07-16,7055.54,PAID
12000800,9000013,2025-08-05,2025-08-14,7055.54,PAID
12000801,9000013,2025-09-05,2025-09-10,7055.54,PAID
12000802,9000013,2025-10-05,2025-10-12,7055.54,PAID
12000803,9000013,2025-11-05,2025-11-17,7055.54,PAID
12000804,9000013,2025-12-05,2025-12-09,4212.29,PAID
12000805,9000013,2026-01-05,2026-01-11,7055.54,PAID
12000806,9000013,2026-02-05,2026-02-20,7055.54,PAID
12000807,9000013,2026-03-05,2026-03-19,7055.54,PAID
12000808,9000013,2026-04-05,2026-04-11,7055.54,PAID
12000809,9000013,2026-05-05,2026-05-14,7055.54,PAID
12000810,9000013,2026-06-05,2026-06-12,7055.54,PAID
12000811,9000013,2026-07-05,2026-07-13,7055.54,PAID
12000812,9000013,2026-08-05,2026-08-11,7055.54,PAID
12000813,9000013,2026-09-05,2026-09-11,7055.54,PAID
12000814,9000013,2026-10-05,2026-10-11,7055.54,PAID
12000815,9000013,2026-11-05,2026-11-17,4855.61,PAID
12000816,9000013,2026-12-05,2026-12-20,17631.99,PAID
12000817,9000013,2027-01-05,2027-01-06,7055.54,PAID
12000818,9000013,2027-02-05,2027-02-06,7055.54,PAID
12000819,9000013,2027-03-05,2027-03-13,7055.54,PAID
12000820,9000013,2027-04-05,2027-04-05,5893.44,PAID
12000821,9000013,2027-05-05,2027-05-12,7055.54,PAID
12000822,9000013,2027-06-05,2027-06-06,7055.54,PAID
12000823,9000013,2027-07-05,2027-07-14,7055.54,PAID
12000824,9000013,2027-08-05,2027-08-18,7055.54,PAID
12000825,9000013,2027-09-05,2027-09-18,7055.54,PAID
12000826,9000013,2027-10-05,2027-10-11,7055.54,PAID
12000827,9000013,2027-11-05,2027-11-15,7055.54,PAID
12000828,9000013,2027-12-05,2027-12-13,7055.54,PAID
12000829,9000013,2028-01-05,2028-01-10,7055.54,PAID
12000830,9000013,2028-02-05,2028-02-13,7055.54,PAID
12000831,9000013,2028-03-05,2028-03-19,7055.54,PAID
12000832,9000013,2028-04-05,2028-04-12,7055.54,PAID
12000833,9000013,2028-05-05,2028-05-15,7055.54,PAID
12000834,9000013,2028-06-05,2028-06-16,7055.54,PAID
12000835,9000013,2028-07-05,2028-07-20,7055.54,PAID
12000836,9000013,2028-08-05,2028-08-08,7055.54,PAID
12000837,9000013,2028-09-05,2028-09-05,7055.54,PAID
12000838,9000013,2028-10-05,2028-10-16,7055.54,PAID
12000839,9000013,2028-11-05,2028-11-17,7055.54,PAID
12000840,9000013,2028-12-05,2028-12-07,7055.54,PAID
12000841,9000013,2029-01-05,2029-01-05,7055.54,PAID
12000842,9000013,2029-02-05,2029-02-10,7055.54,PAID
12000843,9000013,2029-03-05,2029-03-15,7055.54,PAID
12000844,9000013,2029-04-05,2029-04-15,7055.54,PAID
12000845,9000013,2029-05-05,2029-05-11,7055.54,PAID
12000846,9000013,2029-06-05,2029-06-16,7055.54,PAID
12000847,9000013,2029-07-05,2029-07-18,20151.98,PAID
12000848,9000013,2029-08-05,2029-08-19,7055.54,PAID
12000849,9000013,2029-09-05,2029-09-15,7055.54,PAID
12000850,9000013,2029-10-05,2029-10-13,7055.54,PAID
12000851,9000013,2029-11-05,2029-11-17,7055.54,PAID
12000852,9000013,2029-12-05,2029-12-08,7055.54,PAID
12000853,9000013,2030-01-05,2030-01-05,7055.54,PAID
12000854,9000013,2030-02-05,2030-02-17,7055.54,PAID
12000855,9000013,2030-03-05,2030-03-19,7055.54,PAID
12000856,9000013,2030-04-05,2030-04-09,7055.54,PAID
12000857,9000013,2030-05-05,2030-05-11,7055.54,PAID
12000858,9000013,2030-06-05,2030-06-09,7055.54,PAID
12000859,9000013,2030-07-05,2030-07-12,7055.54,PAID
12000860,9000013,2030-08-05,2030-08-16,7055.54,PAID
12000861,9000013,2030-09-05,2030-09-05,7055.54,PAID
12000862,9000013,2030-10-05,2030-10-07,7055.54,PAID
12000863,9000013,2030-11-05,2030-11-16,7055.54,PAID
12000864,9000013,2030-12-05,2030-12-14,7055.54,PAID
12000865,9000013,2031-01-05,2031-01-15,2771.01,PAID
12000866,9000013,2031-02-05,2031-02-07,7055.54,PAID
12000867,9000013,2031-03-05,2031-03-14,7055.54,PAID
12000868,9000013,2031-04-05,2031-04-10,7055.54,PAID
