transaction_id,account_id,transaction_date,amount_inr,transaction_type,channel,remarks
5000439,1000007,30-09-2023,24812.34,DEBIT,IMPS,
5000440,1000007,24-08-2024,45257.74,DEBIT,UPI,
5000441,1000007,03-01-2024,85696.88,DEBIT,UPI,
5000442,1000007,10-06-2025,197874.38,CREDIT,ATM,
5000443,1000008,07-04-2025,70779.87,DEBIT,UPI,
5000444,1000008,08-12-2024,22177.6,DEBIT,IMPS,
5000445,1000008,02-11-2023,84240.1,DEBIT,NEFT,
5000446,1000008,24-02-2025,133257.65,CREDIT,UPI,
5000447,1000008,20-05-2025,84248.01,DEBIT,IMPS,
5000448,1000008,24-03-2024,150230.43,CREDIT,ATM,
5000449,1000008,28-03-2023,145212.61,CREDIT,ATM,
5000450,1000008,24-04-2025,21991.07,DEBIT,NEFT,
5000451,1000008,05-05-2025,31150.62,DEBIT,IMPS,
5000452,1000008,04-10-2025,135678.15,DEBIT,BRANCH,
5000453,1000008,02-01-2026,86893.99,DEBIT,ATM,
5000454,1000008,02-08-2025,152191.93,DEBIT,IMPS,
5000455,1000008,08-03-2023,37412.7,DEBIT,NEFT,
5000456,1000008,28-07-2024,198851.7,DEBIT,ATM,
5000457,1000008,08-12-2024,94804.87,CREDIT,NEFT,
5000458,1000008,27-03-2023,122239.53,DEBIT,BRANCH,
5000459,1000008,20-03-2025,45915.37,DEBIT,NEFT,
5000460,1000008,07-07-2024,198080.24,CREDIT,ATM,
5000461,1000008,13-12-2025,123312.65,DEBIT,NEFT,
5000462,1000008,02-12-2023,81489.07,DEBIT,IMPS,
5000463,1000008,21-10-2024,67268.76,DEBIT,BRANCH,
5000464,1000008,28-08-2023,128792.44,DEBIT,UPI,
5000465,1000008,05-01-2024,56147.16,DEBIT,ATM,
5000466,1000008,31-08-2024,64002.18,DEBIT,NEFT,
5000467,1000008,17-01-2026,10473.52,CREDIT,IMPS,
5000468,1000008,13-06-2024,94438.03,CREDIT,NEFT,
5000469,1000008,20-08-2023,37008.76,CREDIT,UPI,
5000470,1000008,05-03-2024,60906.12,DEBIT,NEFT,
5000471,1000008,27-04-2025,66275.79,CREDIT,UPI,
5000472,1000008,31-01-2023,120962.53,DEBIT,UPI,
5000473,1000009,24-11-2023,17491.87,DEBIT,BRANCH,
5000474,1000009,17-05-2025,8255.74,CREDIT,IMPS,
5000475,1000009,19-12-2024,140946.78,CREDIT,NEFT,
5000476,1000009,16-02-2024,60330.21,DEBIT,IMPS,
5000477,1000009,22-01-2023,144167.85,DEBIT,IMPS,
5000478,1000009,15-09-2023,110121.61,DEBIT,BRANCH,
5000479,1000009,07-02-2024,178987.86,DEBIT,NEFT,
5000480,1000009,09-08-2023,13588.31,DEBIT,BRANCH,
5000481,1000009,05-12-2025,33428.68,DEBIT,IMPS,
5000482,1000009,04-06-2024,9136.77,DEBIT,IMPS,
5000483,1000009,27-10-2023,99030.43,DEBIT,BRANCH,
5000484,1000009,18-08-2025,33145.37,CREDIT,ATM,
5000485,1000009,11-11-2023,80199.75,DEBIT,IMPS,
5000486,1000009,11-01-2026,32042.61,DEBIT,NEFT,
5000487,1000009,05-03-2023,91115.43,CREDIT,BRANCH,
5000488,1000009,06-08-2024,60716.86,DEBIT,UPI,
5000489,1000009,20-05-2025,34263.26,DEBIT,IMPS,
5000490,1000009,31-05-2024,7866.18,DEBIT,UPI,
5000491,1000009,21-04-2025,54123.45,CREDIT,IMPS,
5000492,1000009,14-11-2024,106942.26,DEBIT,UPI,
5000493,1000009,25-12-2023,64946.15,CREDIT,BRANCH,
5000494,1000009,27-07-2024,144429.81,DEBIT,BRANCH,
5000495,1000009,25-05-2024,64960.8,DEBIT,NEFT,
5000496,1000009,21-01-2024,43894.95,CREDIT,IMPS,
5000497,1000009,12-08-2024,194322.36,DEBIT,BRANCH,
5000498,1000009,15-06-2025,144534.31,CREDIT,UPI,
5000499,1000009,22-11-2024,163378.56,DEBIT,UPI,
5000500,1000009,27-11-2024,116353.68,CREDIT,ATM,
5000501,1000009,06-03-2025,89238.88,CREDIT,ATM,
5000502,1000009,26-12-2023,29709.42,DEBIT,ATM,
5000503,1000009,12-01-2025,91905.05,CREDIT,IMPS,
5000504,1000009,28-12-2024,113953.11,CREDIT,IMPS,
5000505,1000009,20-06-2024,4258.41,DEBIT,IMPS,
5000506,1000010,03-11-2023,137489,DEBIT,IMPS,
5000507,1000010,24-08-2025,85307.69,DEBIT,ATM,
5000508,1000010,27-06-2025,144875.17,DEBIT,NEFT,
5000509,1000010,28-06-2025,75606.13,DEBIT,NEFT,
5000510,1000010,21-10-2025,26479.2,CREDIT,UPI,
5000511,1000010,01-04-2025,187722.75,DEBIT,NEFT,
5000512,1000010,15-06-2025,108496.92,CREDIT,NEFT,
5000513,1000010,30-11-2024,27889.06,CREDIT,ATM,
5000514,1000010,18-02-2025,61511.63,DEBIT,IMPS,
5000515,1000010,26-09-2025,108728.11,DEBIT,BRANCH,
5000516,1000010,11-05-2025,4290.52,DEBIT,BRANCH,
5000517,1000010,21-05-2024,20558.09,CREDIT,ATM,
5000518,1000010,03-04-2025,292.02,DEBIT,IMPS,
5000519,1000010,28-08-2023,77107.34,DEBIT,UPI,
5000520,1000010,13-10-2024,184342.1,CREDIT,NEFT,
5000521,1000010,17-04-2023,33953.33,DEBIT,NEFT,
5000522,1000010,20-06-2024,71493.72,CREDIT,NEFT,
5000523,1000010,11-01-2024,184667.76,CREDIT,NEFT,
5000524,1000010,15-03-2025,35654.65,DEBIT,BRANCH,
5000525,1000010,12-01-2025,135902.69,DEBIT,UPI,
5000526,1000010,10-06-2024,69709.72,DEBIT,ATM,
5000527,1000010,25-12-2023,186579.72,CREDIT,NEFT,
5000528,1000010,14-01-2026,172349.71,CREDIT,IMPS,
5000529,1000010,03-04-2024,29598.65,DEBIT,ATM,
5000530,1000010,03-09-2025,22677.15,DEBIT,UPI,
5000531,1000010,28-03-2025,18134.88,CREDIT,IMPS,
5000532,1000010,22-11-2023,70554.12,DEBIT,ATM,
5000533,1000010,24-09-2023,120368.54,CREDIT,IMPS,
5000534,1000010,02-09-2024,76667.88,DEBIT,BRANCH,
5000535,1000010,21-01-2023,98545.65,DEBIT,IMPS,
5000536,1000010,23-11-2023,16769.36,CREDIT,BRANCH,
5000537,1000010,26-10-2024,140633.51,DEBIT,NEFT,
5000538,1000010,28-11-2024,198781.37,DEBIT,BRANCH,
5000539,1000010,24-05-2023,191525.27,CREDIT,NEFT,
5000540,1000010,03-02-2024,72203.66,CREDIT,IMPS,
5000541,1000010,25-05-2024,92104.66,CREDIT,BRANCH,
5000542,1000010,09-09-2023,48537.36,CREDIT,NEFT,
5000543,1000010,11-04-2025,23491.3,CREDIT,IMPS,
5000544,1000010,07-12-2023,146629.65,CREDIT,ATM,
5000545,1000010,19-12-2023,10863.96,DEBIT,BRANCH,
5000546,1000010,20-08-2025,95391.47,DEBIT,IMPS,
5000547,1000010,18-11-2025,29419.99,DEBIT,IMPS,
5000548,1000010,14-08-2025,2544.92,CREDIT,ATM,
5000549,1000010,18-03-2025,153095.27,DEBIT,IMPS,
5000550,1000010,03-02-2023,139727.86,DEBIT,ATM,
5000551,1000010,28-02-2024,88822.53,CREDIT,NEFT,
5000552,1000010,10-06-2024,22297.77,DEBIT,NEFT,
5000553,1000010,28-01-2025,100683.92,DEBIT,ATM,
5000554,1000010,03-07-2023,110853.48,CREDIT,BRANCH,
5000555,1000010,28-03-2023,61241.49,DEBIT,IMPS,
5000556,1000010,11-07-2024,194625.81,DEBIT,IMPS,
5000557,1000010,11-11-2024,80110.46,DEBIT,ATM,
5000558,1000010,07-01-2025,164509.87,CREDIT,BRANCH,
5000559,1000010,13-08-2025,163320.94,DEBIT,UPI,
5000560,1000010,12-10-2023,165459.37,DEBIT,UPI,
5000561,1000010,03-09-2023,38986.38,DEBIT,NEFT,
5000562,1000010,07-01-2024,120657.87,CREDIT,NEFT,
5000563,1000010,15-09-2024,56477.28,DEBIT,NEFT,
5000564,1000010,11-11-2024,119442.3,CREDIT,UPI,
5000565,1000010,30-12-2024,110360.69,CREDIT,NEFT,
5000566,1000010,13-09-2024,53870.14,CREDIT,BRANCH,
5000567,1000010,19-10-2025,112769.68,CREDIT,NEFT,
5000568,1000010,12-10-2025,62950.33,CREDIT,NEFT,
5000569,1000010,19-01-2024,150348.3,CREDIT,BRANCH,
5000570,1000010,15-12-2024,62928.76,DEBIT,UPI,
5000571,1000010,28-04-2025,140546.23,DEBIT,ATM,
5000572,1000010,24-03-2023,20245.53,CREDIT,IMPS,
5000573,1000010,01-12-2025,117455.74,DEBIT,BRANCH,
5000574,1000010,03-11-2025,58059.37,DEBIT,ATM,
5000575,1000010,10-08-2025,177046.51,DEBIT,IMPS,
5000576,1000010,03-11-2024,161504.83,CREDIT,IMPS,
5000577,1000010,28-03-2023,103284.34,CREDIT,BRANCH,
5000578,1000011,19-02-2024,89523.67,DEBIT,UPI,
5000579,1000011,12-01-2024,124712.98,CREDIT,NEFT,
5000580,1000011,17-11-2023,47860.17,CREDIT,BRANCH,
5000581,1000011,18-08-2025,191605.23,DEBIT,ATM,
5000582,1000011,03-07-2025,160955.05,DEBIT,UPI,
5000583,1000011,24-07-2025,99807.51,DEBIT,IMPS,
5000584,1000011,23-05-2024,32336.42,DEBIT,UPI,
5000585,1000011,26-01-2024,17891.39,DEBIT,ATM,
5000586,1000011,08-08-2024,197229.35,CREDIT,ATM,
5000587,1000011,06-04-2025,187968.9,CREDIT,ATM,
5000588,1000011,29-10-2025,72726.25,DEBIT,ATM,
5000589,1000011,29-04-2025,88193.49,DEBIT,BRANCH,
5000590,1000011,16-04-2024,74767.93,CREDIT,BRANCH,
5000591,1000011,12-07-2023,52602.35,CREDIT,NEFT,
5000592,1000011,24-09-2025,148221.46,DEBIT,BRANCH,
5000593,1000011,02-01-2026,30954.72,DEBIT,ATM,
5000594,1000011,28-02-2025,114048.24,CREDIT,IMPS,
5000595,1000011,15-11-2023,174838.07,CREDIT,UPI,
5000596,1000011,09-06-2023,93724.32,DEBIT,ATM,
5000597,1000011,09-06-2025,17210.22,CREDIT,ATM,
5000598,1000011,15-08-2023,39934.23,DEBIT,UPI,
5000599,1000011,17-02-2024,199287.82,DEBIT,ATM,
5000600,1000011,29-05-2025,55711.09,DEBIT,IMPS,
5000601,1000011,01-06-2023,29145.48,DEBIT,BRANCH,
5000602,1000011,15-11-2025,197562.76,CREDIT,NEFT,
5000603,1000011,09-01-2024,157922.35,CREDIT,IMPS,
5000604,1000011,30-09-2025,42338,DEBIT,ATM,
5000605,1000011,15-07-2024,50451.65,DEBIT,IMPS,
5000606,1000011,30-08-2025,54817.37,DEBIT,ATM,
5000607,1000011,12-09-2023,104979.35,CREDIT,UPI,
5000608,1000011,07-01-2025,166118.29,DEBIT,ATM,
5000609,1000011,18-02-2024,192674.99,DEBIT,IMPS,
5000610,1000011,03-02-2024,188391.23,DEBIT,BRANCH,
5000611,1000011,23-02-2025,193119.69,DEBIT,BRANCH,
5000612,1000011,14-11-2023,164611.99,DEBIT,BRANCH,
5000613,1000011,08-12-2024,15607.85,CREDIT,BRANCH,
5000614,1000011,28-03-2025,64780.33,CREDIT,UPI,
5000615,1000011,20-12-2025,30143.73,DEBIT,IMPS,
5000616,1000011,02-04-2023,172867.05,DEBIT,ATM,
5000617,1000011,29-07-2024,104162.31,DEBIT,ATM,
5000618,1000011,06-05-2025,126876.9,CREDIT,BRANCH,
5000619,1000011,03-07-2025,7345.37,CREDIT,IMPS,
5000620,1000011,11-09-2023,139304.4,CREDIT,BRANCH,
5000621,1000011,07-12-2023,43266.65,DEBIT,IMPS,
5000622,1000011,20-12-2025,74082.77,DEBIT,UPI,
5000623,1000011,30-04-2024,100441.94,CREDIT,ATM,
5000624,1000011,30-06-2023,82840.04,DEBIT,BRANCH,
5000625,1000011,30-08-2023,104657.81,CREDIT,NEFT,
5000626,1000011,23-01-2025,91791.77,DEBIT,BRANCH,
5000627,1000011,19-02-2025,108575.44,DEBIT,ATM,
5000628,1000011,17-06-2024,140433.42,CREDIT,NEFT,
5000629,1000011,23-07-2025,161197.66,DEBIT,NEFT,
5000630,1000011,29-09-2023,20779.88,CREDIT,BRANCH,
5000631,1000011,28-06-2025,126723.35,DEBIT,NEFT,
5000632,1000011,04-06-2024,170348.47,DEBIT,ATM,
5000633,1000011,30-11-2023,22944.5,CREDIT,NEFT,
5000634,1000011,31-01-2024,193524.84,CREDIT,ATM,
5000635,1000011,31-10-2023,1570.65,DEBIT,IMPS,
5000636,1000011,16-03-2023,56756.7,CREDIT,UPI,
5000637,1000011,29-04-2024,167704.91,CREDIT,ATM,
5000638,1000011,11-09-2024,881.3,CREDIT,NEFT,
5000639,1000011,18-12-2025,5298.05,CREDIT,BRANCH,
5000640,1000011,08-04-2024,67051.23,CREDIT,ATM,
5000641,1000011,10-09-2024,111170.13,DEBIT,BRANCH,
5000642,1000011,05-11-2023,165718.55,CREDIT,BRANCH,
5000643,1000011,24-08-2023,25817.65,CREDIT,IMPS,
5000644,1000011,16-10-2023,180839.07,DEBIT,ATM,
5000645,1000011,02-10-2024,19960.61,CREDIT,BRANCH,
5000646,1000011,21-05-2025,126306.64,CREDIT,UPI,
5000647,1000011,27-02-2025,189742.63,DEBIT,NEFT,
5000648,1000011,27-11-2025,87512.34,CREDIT,BRANCH,
5000649,1000011,11-03-2025,5612.28,CREDIT,NEFT,
5000650,1000011,27-11-2023,5106.71,CREDIT,ATM,
5000651,1000011,16-01-2024,37351.71,CREDIT,IMPS,
5000652,1000011,20-05-2024,38806.09,CREDIT,ATM,
5000653,1000011,03-08-2024,131868.58,DEBIT,IMPS,
5000654,1000011,02-12-2025,127695.39,DEBIT,NEFT,
5000655,1000011,05-06-2025,91852.59,DEBIT,NEFT,
5000656,1000011,03-04-2025,56528.48,CREDIT,NEFT,
5000657,1000012,12-04-2023,168932.49,CREDIT,IMPS,
5000658,1000012,10-11-2023,20179.31,CREDIT,ATM,
5000659,1000012,21-08-2025,97329.13,CREDIT,IMPS,
5000660,1000012,12-09-2023,75082.11,DEBIT,ATM,
5000661,1000012,23-02-2025,36002.3,DEBIT,IMPS,
5000662,1000012,15-11-2025,23485.57,DEBIT,UPI,
5000663,1000012,03-05-2023,198983.46,DEBIT,NEFT,
5000664,1000012,28-02-2025,104373.62,DEBIT,NEFT,
5000665,1000012,20-12-2024,121241.85,DEBIT,BRANCH,
5000666,1000012,07-03-2023,152204.15,DEBIT,UPI,
5000667,1000012,28-05-2025,179719.55,DEBIT,IMPS,
5000668,1000012,25-10-2024,16734.38,CREDIT,IMPS,
5000669,1000012,19-07-2024,54769.61,DEBIT,NEFT,
5000670,1000012,05-02-2024,141631.31,CREDIT,ATM,
5000671,1000012,09-04-2023,87240.59,CREDIT,IMPS,
5000672,1000012,24-08-2024,34633.26,CREDIT,UPI,
5000673,1000012,06-11-2023,20623.78,CREDIT,BRANCH,
5000674,1000012,20-04-2024,33172.34,DEBIT,ATM,
5000675,1000012,15-08-2023,176577.32,DEBIT,UPI,
5000676,1000012,06-04-2024,124601.05,CREDIT,ATM,
5000677,1000012,05-12-2024,113450.05,DEBIT,NEFT,
5000678,1000012,13-07-2023,33491.45,DEBIT,BRANCH,
5000679,1000012,18-08-2024,117394.51,DEBIT,BRANCH,
5000680,1000012,28-01-2024,79691.42,DEBIT,UPI,
5000681,1000013,03-01-2025,71581.02,DEBIT,UPI,
5000682,1000013,19-12-2023,29050.68,DEBIT,NEFT,
5000683,1000013,06-04-2024,137674.07,CREDIT,IMPS,
5000684,1000013,10-06-2023,113515.48,DEBIT,IMPS,
5000685,1000013,05-09-2025,77148.9,CREDIT,BRANCH,
5000686,1000013,30-10-2024,20628.89,DEBIT,BRANCH,
5000687,1000013,18-08-2025,114810.98,CREDIT,ATM,
5000688,1000013,08-04-2024,162688.23,DEBIT,NEFT,
5000689,1000013,13-04-2023,99755.26,CREDIT,ATM,
5000690,1000013,19-05-2025,24862.33,DEBIT,UPI,
5000691,1000013,26-11-2023,47322.56,DEBIT,NEFT,
5000692,1000013,09-01-2026,182333.05,DEBIT,ATM,
5000693,1000013,04-11-2025,179171.11,CREDIT,NEFT,
5000694,1000013,28-02-2024,128972.89,DEBIT,NEFT,
5000695,1000013,21-09-2023,144664.57,DEBIT,UPI,
5000696,1000013,22-10-2023,15999.45,CREDIT,ATM,
5000697,1000013,14-10-2025,78695.83,CREDIT,ATM,
5000698,1000013,14-04-2023,169742.03,CREDIT,NEFT,
5000699,1000013,15-12-2023,187543.87,DEBIT,IMPS,
5000700,1000013,13-10-2025,165100.03,DEBIT,UPI,
5000701,1000013,10-08-2023,45306.93,DEBIT,UPI,
5000702,1000013,08-01-2026,186825.37,CREDIT,UPI,
5000703,1000013,22-10-2025,22205.18,CREDIT,NEFT,
5000704,1000013,27-07-2024,65899.33,CREDIT,ATM,
5000705,1000013,15-07-2024,139748.03,CREDIT,BRANCH,
5000706,1000013,20-06-2023,24024.29,DEBIT,IMPS,
5000707,1000013,25-09-2023,127398.88,CREDIT,BRANCH,
5000708,1000013,03-02-2023,48142.66,DEBIT,ATM,
5000709,1000013,23-06-2024,64416.18,CREDIT,IMPS,
5000710,1000013,14-07-2025,52799.22,DEBIT,NEFT,
5000711,1000013,27-01-2024,111725.12,CREDIT,IMPS,
5000712,1000013,12-08-2025,15075.12,DEBIT,IMPS,
5000713,1000013,23-12-2025,134116.27,DEBIT,ATM,
5000714,1000013,30-12-2024,97554.73,DEBIT,BRANCH,
5000715,1000013,03-02-2023,102809.77,DEBIT,UPI,
5000716,1000013,04-07-2023,131075.1,CREDIT,NEFT,
5000717,1000013,27-04-2025,43796.03,DEBIT,ATM,
5000718,1000013,04-03-2023,40643.99,DEBIT,NEFT,
5000719,1000013,28-06-2024,84647.64,CREDIT,BRANCH,
5000720,1000013,23-06-2025,29500.58,CREDIT,NEFT,
5000721,1000013,13-09-2024,3366.76,DEBIT,UPI,
5000722,1000013,21-11-2025,95274.27,DEBIT,UPI,
5000723,1000013,24-07-2024,23709.32,DEBIT,UPI,
5000724,1000013,19-08-2023,42452.6,DEBIT,ATM,
5000725,1000013,15-03-2023,66781.21,DEBIT,UPI,
5000726,1000013,02-07-2025,9874.42,DEBIT,ATM,
5000727,1000013,17-12-2024,58836.48,DEBIT,BRANCH,
5000728,1000014,30-01-2023,121509.25,DEBIT,NEFT,
5000729,1000014,08-10-2025,129286.65,CREDIT,IMPS,
5000730,1000014,28-05-2025,10674.9,DEBIT,UPI,
5000731,1000014,17-09-2024,13216.18,DEBIT,IMPS,
5000732,1000014,13-10-2023,78412.02,DEBIT,UPI,
5000733,1000014,10-04-2023,41180.79,CREDIT,UPI,
5000734,1000014,08-06-2024,141185.38,DEBIT,NEFT,
5000735,1000014,09-07-2025,37056.51,CREDIT,BRANCH,
5000736,1000014,18-05-2023,147831.2,CREDIT,IMPS,
5000737,1000014,04-02-2025,63056.74,DEBIT,IMPS,
5000738,1000014,09-03-2024,179978.85,DEBIT,NEFT,
5000739,1000014,23-05-2023,85613.11,DEBIT,UPI,
5000740,1000014,14-08-2025,34186.49,CREDIT,NEFT,
5000741,1000014,28-01-2024,193909.83,DEBIT,ATM,
5000742,1000014,30-08-2024,94540.02,DEBIT,NEFT,
5000743,1000014,02-06-2024,167080.04,DEBIT,IMPS,
5000744,1000014,24-03-2025,155062.55,DEBIT,UPI,
5000745,1000014,07-07-2023,98157.84,DEBIT,BRANCH,
5000746,1000014,09-08-2024,132698.53,DEBIT,ATM,
5000747,1000014,22-12-2025,165558.51,DEBIT,UPI,
5000748,1000014,23-02-2023,154916.53,CREDIT,BRANCH,
5000749,1000014,03-05-2023,22596.58,CREDIT,NEFT,
5000750,1000014,22-03-2025,195728.56,CREDIT,IMPS,
5000751,1000014,18-01-2024,99591.55,DEBIT,ATM,
5000752,1000014,13-01-2024,41301.19,DEBIT,ATM,
5000753,1000014,11-06-2025,193092.34,CREDIT,BRANCH,
5000754,1000014,13-07-2023,197466.97,CREDIT,IMPS,
5000755,1000014,24-07-2024,182069.95,DEBIT,UPI,
5000756,1000014,10-11-2023,117850.11,CREDIT,UPI,
5000757,1000014,25-04-2024,38155,DEBIT,UPI,
5000758,1000014,12-05-2025,86720.25,DEBIT,UPI,
5000759,1000014,07-06-2024,22082.61,DEBIT,IMPS,
5000760,1000014,08-06-2023,136200.57,DEBIT,UPI,
5000761,1000014,19-02-2025,60763.94,DEBIT,UPI,
5000762,1000014,18-12-2025,90798.94,DEBIT,BRANCH,
5000763,1000014,11-05-2025,10686,DEBIT,ATM,
5000764,1000014,28-01-2024,132067.65,DEBIT,UPI,
5000765,1000015,01-02-2024,175750.48,CREDIT,BRANCH,
5000766,1000015,07-03-2025,190739.37,CREDIT,IMPS,
5000767,1000015,12-12-2024,86438.55,CREDIT,UPI,
5000768,1000015,27-10-2024,6475.73,CREDIT,IMPS,
5000769,1000015,19-11-2023,84541.53,CREDIT,NEFT,
5000770,1000015,01-08-2024,184042.82,DEBIT,IMPS,
5000771,1000015,10-08-2023,135800.7,DEBIT,BRANCH,
5000772,1000015,08-04-2025,136680.07,DEBIT,IMPS,
5000773,1000015,19-09-2023,110879.04,DEBIT,NEFT,
5000774,1000015,20-05-2024,113354.68,CREDIT,BRANCH,
5000775,1000015,08-01-2025,75224.39,CREDIT,ATM,
5000776,1000015,06-07-2025,27765.04,DEBIT,UPI,
5000777,1000015,24-03-2023,186979.22,CREDIT,ATM,
5000778,1000015,24-01-2024,85562.45,DEBIT,ATM,
5000779,1000015,19-06-2023,5583.2,DEBIT,ATM,
5000780,1000015,21-07-2025,151183.5,CREDIT,UPI,
5000781,1000015,09-09-2024,116085.47,DEBIT,BRANCH,
5000782,1000015,28-05-2024,10754.53,CREDIT,IMPS,
5000783,1000015,16-10-2023,134032.34,DEBIT,BRANCH,
5000784,1000015,21-06-2023,167847.65,DEBIT,UPI,
5000785,1000015,13-06-2025,66730.02,DEBIT,UPI,
5000786,1000015,08-05-2023,138134.05,CREDIT,NEFT,
5000787,1000015,09-03-2023,147885.72,DEBIT,IMPS,
5000788,1000015,26-02-2023,28873.17,CREDIT,ATM,
5000789,1000015,14-04-2025,44747.54,CREDIT,IMPS,
5000790,1000015,12-05-2024,125666.48,CREDIT,NEFT,
5000791,1000015,01-05-2023,124751.6,DEBIT,NEFT,
5000792,1000015,18-01-2026,30646.77,CREDIT,BRANCH,
5000793,1000016,30-08-2024,40898.52,DEBIT,BRANCH,
5000794,1000016,25-07-2023,78173.24,CREDIT,UPI,
5000795,1000016,13-10-2023,96769.72,DEBIT,IMPS,
5000796,1000016,03-08-2024,164346.21,CREDIT,BRANCH,
5000797,1000016,11-05-2025,86499.12,CREDIT,IMPS,
5000798,1000016,03-04-2025,163719.09,CREDIT,IMPS,
5000799,1000016,08-03-2023,148345.86,DEBIT,ATM,
5000800,1000016,11-05-2023,58042.74,CREDIT,BRANCH,
5000801,1000016,15-04-2023,73499.51,DEBIT,ATM,
5000802,1000016,13-06-2025,92819.54,CREDIT,IMPS,
5000803,1000016,22-11-2025,56720.27,DEBIT,ATM,
5000804,1000016,27-12-2025,116128.59,DEBIT,BRANCH,
5000805,1000016,23-07-2023,8574.23,CREDIT,IMPS,
5000806,1000016,05-06-2023,176490.72,DEBIT,NEFT,
5000807,1000016,28-02-2025,71581.65,CREDIT,BRANCH,
5000808,1000016,13-11-2024,69799.37,CREDIT,ATM,
5000809,1000016,05-03-2023,12600.02,CREDIT,UPI,
5000810,1000016,24-02-2024,91923.37,CREDIT,IMPS,
5000811,1000016,27-06-2024,157002.94,CREDIT,ATM,
5000812,1000016,01-09-2025,183236.2,CREDIT,ATM,
5000813,1000016,28-05-2023,121188.07,DEBIT,BRANCH,
5000814,1000016,07-02-2023,51882.24,CREDIT,BRANCH,
5000815,1000016,06-02-2024,116919.42,CREDIT,NEFT,
5000816,1000016,18-10-2025,5952.89,CREDIT,IMPS,
5000817,1000016,05-07-2025,133068.93,DEBIT,ATM,
5000818,1000016,27-03-2024,151993.86,CREDIT,IMPS,
5000819,1000017,27-01-2025,145646.22,DEBIT,ATM,
5000820,1000017,09-09-2025,12432.23,DEBIT,NEFT,
5000821,1000017,22-08-2025,88333.61,DEBIT,NEFT,
5000822,1000017,27-01-2025,64265.78,CREDIT,ATM,
5000823,1000017,21-04-2025,197774.73,DEBIT,IMPS,
5000824,1000017,14-12-2024,50536.36,DEBIT,UPI,
5000825,1000017,14-10-2024,40278.49,DEBIT,BRANCH,
5000826,1000017,21-12-2024,17249.36,DEBIT,NEFT,
5000827,1000017,28-11-2024,6696.18,DEBIT,NEFT,
5000828,1000017,13-01-2024,154888.41,DEBIT,NEFT,
5000829,1000017,21-02-2024,37101.61,CREDIT,BRANCH,
5000830,1000017,08-04-2023,38067.87,DEBIT,ATM,
5000831,1000017,30-03-2023,70453.61,CREDIT,BRANCH,
5000832,1000017,11-04-2025,160329.1,DEBIT,ATM,
5000833,1000017,26-08-2025,113852.03,DEBIT,BRANCH,
5000834,1000017,18-05-2024,20227.56,DEBIT,NEFT,
5000835,1000017,12-03-2024,4557.37,CREDIT,UPI,
5000836,1000017,22-08-2024,78115.76,DEBIT,IMPS,
5000837,1000017,08-06-2024,15001.69,DEBIT,BRANCH,
5000838,1000017,31-03-2023,62482.25,CREDIT,BRANCH,
5000839,1000017,05-06-2025,116575.36,CREDIT,UPI,
5000840,1000017,18-11-2025,6503.33,DEBIT,IMPS,
5000841,1000017,04-03-2024,177611.2,DEBIT,IMPS,
5000842,1000017,14-03-2024,184838.64,CREDIT,NEFT,
5000843,1000017,23-09-2024,98736.35,CREDIT,BRANCH,
5000844,1000017,07-11-2025,69201.82,DEBIT,ATM,
5000845,1000018,06-08-2025,177509.35,DEBIT,IMPS,
5000846,1000018,13-07-2024,144679.79,DEBIT,ATM,
5000847,1000018,16-03-2023,45087.75,DEBIT,ATM,
5000848,1000018,07-05-2024,156319.29,CREDIT,IMPS,
5000849,1000018,06-12-2025,186252.74,DEBIT,IMPS,
5000850,1000018,20-01-2023,121647.37,DEBIT,NEFT,
5000851,1000018,07-05-2023,10475.48,CREDIT,IMPS,
5000852,1000018,22-08-2023,140282.49,DEBIT,NEFT,
5000853,1000018,06-08-2023,23642.61,CREDIT,UPI,
5000854,1000018,29-01-2024,38769.44,DEBIT,NEFT,
5000855,1000018,18-09-2024,46445.08,DEBIT,IMPS,
5000856,1000018,26-09-2023,149507.76,CREDIT,BRANCH,
5000857,1000018,17-10-2025,198188.2,DEBIT,IMPS,
5000858,1000018,24-09-2025,15368.5,DEBIT,IMPS,
5000859,1000018,19-06-2024,8791.7,DEBIT,IMPS,
5000860,1000018,30-05-2024,25986.76,DEBIT,NEFT,
5000861,1000018,14-08-2025,15321.76,CREDIT,IMPS,
5000862,1000018,11-04-2023,141065.77,CREDIT,IMPS,
5000863,1000018,25-07-2023,142641.12,CREDIT,BRANCH,
5000864,1000018,29-05-2024,173800.74,DEBIT,UPI,
5000865,1000018,05-04-2024,139569.45,DEBIT,NEFT,
5000866,1000018,09-02-2024,180090.05,CREDIT,BRANCH,
5000867,1000018,29-04-2023,55992.78,DEBIT,IMPS,
5000868,1000018,17-02-2023,46145.66,CREDIT,IMPS,
5000869,1000018,12-05-2025,74509.38,CREDIT,IMPS,
5000870,1000018,06-11-2025,195583.04,CREDIT,ATM,
5000871,1000018,30-05-2025,4306.87,CREDIT,UPI,
5000872,1000018,28-06-2024,117668.62,DEBIT,NEFT,
5000873,1000018,18-09-2025,55854.54,CREDIT,ATM,
5000874,1000018,11-12-2025,172561.42,DEBIT,NEFT,
5000875,1000018,16-10-2024,41185.74,DEBIT,ATM,
5000876,1000018,24-01-2023,10499.32,DEBIT,BRANCH,
5000877,1000018,06-02-2024,187447.92,CREDIT,UPI,
